1	10 1 73163 16411 49486 0 27913 53993 23043 0 
1	10 1 60350 22173 43728 47083 47083 38416 0 10719 
1	5 1 0 0 49486 0 49486 0 0 0 
1	11 1 45559 73162 22281 0 0 47083 73161 0 
1	14 1 22604 54746 17504 55611 0 28907 23002 73161 
1	14 1 68008 0 53301 0 10128 47083 38196 73161 
1	10 1 10128 24212 40819 0 0 62940 50806 23465 
1	7 1 0 0 49486 0 49486 0 24940 51157 
1	10 1 0 0 49486 0 49486 0 0 65694 
1	8 1 47086 38584 60105 40663 55198 73161 27973 47086 
1	12 1 0 0 49486 0 49486 0 52922 49562 
1	17 1 73162 50654 49486 73162 34429 73161 0 73161 
1	6 1 43653 0 53723 47083 47083 0 49264 51565 
1	10 1 0 0 27557 34530 11310 73161 0 0 
1	12 1 0 0 0 20238 47083 54830 73161 0 
1	8 1 22173 8085 27557 57563 11310 73161 14242 25635 
1	29 1 73162 47083 73162 0 0 73161 47083 73161 
1	8 1 0 0 0 47083 0 47083 57171 55787 
1	18 1 0 70770 0 67596 0 22173 49562 51901 
1	5 1 0 0 49486 0 49486 0 0 39577 
1	23 1 0 0 63881 51488 73163 47096 20657 38309 
1	16 1 0 33461 49486 73162 54830 73161 0 62940 
1	7 1 0 23875 53723 47083 53723 47083 0 0 
1	17 1 0 73162 49486 0 57190 65694 0 25547 
1	12 1 27570 0 65570 0 0 49590 73161 73163 
1	6 1 0 0 49486 0 49486 0 24622 14809 
1	38 1 0 22173 47083 73162 0 60157 0 0 
1	14 1 47096 32407 73162 0 12210 18473 19756 0 
1	10 1 25078 73162 0 0 0 29151 50806 25078 
1	37 1 47086 65559 0 0 0 0 27943 7838 
1	5 1 56598 11598 60529 47086 60529 47086 49486 73161 
1	34 1 39118 40658 0 0 40658 73161 54839 73161 
1	35 1 0 0 47083 0 0 40046 55429 26045 
1	33 1 0 73162 58222 56798 58239 47096 0 18093 
1	57 1 47083 73162 0 47083 0 47083 60157 73161 
1	70 1 0 0 0 47083 47083 60157 0 0 
1	21 1 0 73162 24449 49486 16505 47083 0 0 
1	30 1 53610 70876 49486 73162 26371 46104 24968 0 
1	27 1 47083 73162 0 0 0 0 51504 56303 
1	20 1 0 0 0 47083 8595 14315 0 0 
1	15 1 24622 0 0 47083 0 40046 52746 40677 
1	6 1 47083 73162 0 47083 0 73161 47083 73161 
1	6 1 73162 50654 49486 73162 73161 49486 34429 73161 
1	7 1 0 0 73163 73162 73161 73163 73161 73161 
1	5 1 0 38584 49486 0 49486 0 0 6942 
1	12 1 28441 9202 0 47083 45512 0 73161 64794 
1	5 1 0 0 49486 0 49486 0 0 22173 
1	9 1 49562 65559 72063 46391 44940 0 49562 65559 
1	13 1 0 0 49486 0 49486 0 73161 0 
1	31 1 18939 52150 0 53432 69239 28907 0 0 
1	17 1 73162 0 27557 34530 0 19756 0 0 
1	15 1 0 0 0 47083 0 47083 73161 0 
1	45 1 47083 73162 0 47083 47083 60157 73161 0 
1	10 1 0 0 49486 0 49486 0 52922 49562 
1	17 1 0 0 47083 0 73161 40046 73161 0 
1	9 1 0 72146 27557 34530 73161 60643 22484 27518 
1	24 1 44055 23465 44055 0 44055 73163 0 0 
1	15 1 61079 45559 73162 22281 0 47083 73161 0 
1	19 1 28122 0 49486 0 35392 44793 63401 55742 
1	6 1 0 0 49486 0 49486 0 0 0 
1	24 1 0 0 0 47083 0 47083 73161 0 
1	19 1 0 0 27557 34530 27518 61371 0 73161 
1	8 1 0 22173 73162 73162 0 0 49486 0 
1	9 1 73163 0 49486 73162 73161 49486 0 0 
1	14 1 60053 29079 7395 51352 0 0 49486 0 
1	10 1 47086 65559 0 0 26747 60105 60105 73163 
1	17 1 0 0 0 47083 0 47083 12767 11063 
1	7 1 0 0 49486 0 0 47083 0 38771 
1	5 1 0 0 49486 0 49486 0 0 41389 
1	5 1 0 0 49486 0 49486 0 73161 0 
1	5 1 31383 22098 49486 0 49486 0 0 0 
1	15 1 35392 45974 22173 24940 63450 64851 0 21689 
1	8 1 0 0 49486 0 0 47083 0 55787 
1	6 1 0 0 49486 0 49486 0 0 57609 
1	32 1 73162 25612 0 40046 45512 0 73161 64794 
1	8 1 0 0 49486 0 49486 0 52922 49562 
1	15 1 0 0 49486 0 52922 49562 73161 73161 
1	7 1 38580 19492 0 0 0 47083 49486 0 
1	12 1 70115 0 24449 49486 49486 0 73161 0 
1	22 1 0 0 35363 46941 64851 47086 23308 70770 
1	31 1 39118 40658 0 0 73161 54839 73161 69373 
1	7 1 0 33461 49486 73162 73161 49486 54830 73161 
1	12 1 0 0 49486 0 0 60431 49590 34530 
1	25 1 0 73162 24449 49486 16505 47083 0 0 
1	10 1 0 40046 61426 0 0 47083 0 59655 
1	8 1 0 47083 24940 49590 49590 0 73163 0 
1	24 1 57563 73162 27557 34530 0 73161 60529 28547 
1	13 1 0 0 49486 73162 73161 49486 0 38416 
1	6 1 0 0 49486 0 49486 0 0 67647 
1	16 1 45538 0 0 47083 0 47083 64664 23204 
1	4 1 0 0 49486 73162 73161 49486 27516 57563 
1	11 1 0 0 0 47083 0 47083 73163 28784 
1	28 1 0 28674 14285 0 19756 0 0 38588 
1	9 1 0 71370 0 47083 47083 60157 73161 0 
1	5 1 0 0 49486 0 49486 0 0 60867 
1	46 1 73162 0 0 47083 0 47083 73161 0 
1	9 1 0 70473 49486 0 49486 0 0 66829 
1	5 1 0 0 49486 0 49486 0 25724 73161 
1	16 1 40663 71720 0 0 55198 73161 27973 47086 
1	15 1 34530 73163 57563 37883 57563 73163 63886 0 
1	17 1 0 28441 0 0 60917 0 0 0 
1	9 1 0 47083 0 47083 0 47083 26045 28323 
1	16 1 31339 52150 23499 69306 0 9717 34290 21687 
1	17 1 0 0 49486 0 56888 15578 0 0 
1	15 1 27334 73162 38757 0 0 44468 47086 73161 
1	3 1 0 6683 47083 73162 73161 47083 0 19845 
1	56 1 0 0 0 47083 0 40046 0 73161 
1	14 1 0 20499 47083 73162 73161 47083 0 51504 
1	28 1 0 0 0 0 0 47083 0 0 
1	11 1 0 0 49486 0 54834 73161 0 0 
1	6 1 5289 64794 49486 0 0 57374 73161 49486 
1	6 1 0 71370 0 47083 0 47083 60157 73161 
1	9 1 0 0 23875 53723 53723 47083 0 0 
1	39 1 11598 65559 4945 25528 11310 73161 27518 58776 
1	33 1 10283 0 0 47083 0 47083 67959 26045 
1	18 1 27557 23499 36295 0 27557 23499 36295 0 
1	8 1 32521 48605 27557 0 0 73163 68206 23002 
1	24 1 0 17322 19756 47083 12449 0 0 0 
1	16 1 49210 33465 0 0 0 47083 57374 73161 
1	6 1 0 0 49486 0 49486 0 0 57626 
1	22 1 11598 65559 4945 25528 27557 23499 36295 0 
1	19 1 0 0 49486 0 56888 15578 0 0 
1	15 1 0 47083 0 47083 0 60157 0 0 
1	8 1 0 0 49486 0 49486 0 0 24134 
1	4 1 49486 0 47083 73162 73161 47083 0 14696 
1	34 1 47083 73162 0 47083 47083 60157 0 0 
1	5 1 32380 59304 71939 47086 71939 47086 7459 0 
1	6 1 0 68418 0 47083 0 47083 68500 23727 
1	7 1 60643 49576 27318 35363 0 47086 0 60643 
1	25 1 62983 0 0 0 46403 56643 43758 52005 
1	21 1 62983 0 0 0 46403 56643 43758 52005 
1	10 1 0 0 49486 0 49486 0 0 24382 
1	22 1 0 47083 73163 73162 45559 73161 73161 22281 
1	12 1 0 0 49486 0 49486 0 16585 24383 
1	9 1 0 0 49486 0 0 47083 57171 73161 
1	20 1 50229 0 73163 19777 19756 0 0 0 
1	12 1 0 0 49486 0 49486 0 16585 24383 
1	8 1 0 17322 26492 0 47083 63845 0 49486 
1	6 1 73163 63845 0 0 0 47083 57374 73161 
1	6 1 0 0 49486 0 49486 0 60431 49590 
1	39 1 0 0 63881 56657 0 47083 73161 0 
1	13 1 0 0 5743 8595 0 47098 0 0 
1	18 1 0 0 0 0 0 47083 0 40700 
1	10 1 0 0 49486 0 49486 0 0 0 
1	10 1 0 0 49486 0 49486 0 16585 24383 
1	16 1 6438 0 52746 45194 0 57374 73161 49486 
1	32 1 0 13690 27557 34530 67962 73161 46150 14319 
1	31 1 0 52150 0 0 49486 10975 73163 0 
1	8 1 73162 73162 0 0 0 20238 47083 54830 
1	6 1 55014 44072 47083 73162 73161 47083 73161 16487 
1	21 1 57563 73162 27557 34530 0 73161 60529 28547 
1	14 1 39287 0 0 0 22173 38418 73161 16990 
1	6 1 0 0 0 47098 0 47098 0 0 
1	7 1 0 0 49486 0 49486 0 60867 28666 
1	6 1 73163 0 0 0 0 47083 0 9204 
1	11 1 10975 53432 73162 0 0 26125 41010 29253 
1	20 1 0 0 71938 45197 0 47083 73161 0 
1	7 1 70320 0 47083 73162 47083 73161 0 57913 
1	13 1 0 73162 55784 63811 30739 71022 0 17518 
1	6 1 0 0 49590 57563 49590 57563 0 43727 
1	9 1 0 49486 15140 27557 0 52150 0 49486 
1	11 1 0 13690 27557 34530 57563 73163 22173 53547 
1	9 1 54396 28666 73163 68488 54662 0 0 32163 
1	7 1 0 0 0 47083 0 47083 73161 0 
1	3 1 60047 9204 47083 73162 73161 47083 66570 49484 
1	10 1 48114 47083 49486 0 0 47083 0 64794 
1	20 1 73162 73162 0 47083 48550 28907 0 52589 
1	36 1 0 22173 47083 73162 0 60157 0 0 
1	3 1 73162 0 47083 73162 73161 47083 0 73163 
1	8 1 73162 0 73162 47083 47083 0 73163 47083 
1	6 1 25314 60047 9204 47083 73161 47083 66570 49484 
1	9 1 0 0 49486 0 0 47083 0 0 
1	10 1 73163 0 27557 34530 0 73161 60529 28547 
1	13 1 0 0 49486 0 52922 51157 73161 73161 
1	9 1 60770 0 0 47083 47083 60157 73161 0 
1	27 1 62983 0 0 0 46403 56643 43758 52005 
1	17 1 73162 0 27557 34530 0 19756 0 0 
1	5 1 0 0 49486 0 49486 0 0 16504 
1	13 1 27943 52150 57913 27557 56327 19756 0 0 
1	10 1 18939 52150 0 53432 27913 53993 69456 21658 
1	6 1 0 0 49486 0 49486 0 61840 19393 
1	10 1 0 0 49486 0 49486 0 16585 24383 
1	51 1 0 52150 0 0 0 0 73163 0 
1	12 1 0 0 49486 0 49486 0 16585 24383 
1	4 1 0 0 47083 24483 47083 24483 49486 22173 
1	24 1 0 29136 49486 0 70173 14330 0 73163 
1	10 1 47096 16409 0 0 60921 40586 0 0 
1	5 1 39075 61417 27557 57563 57563 73163 73161 27557 
1	11 1 0 73162 0 47083 47083 60157 0 0 
1	6 1 0 0 49486 0 49486 0 27570 57563 
1	5 1 0 0 49486 0 49486 0 23134 40700 
1	6 1 57374 73162 49486 0 0 57374 73161 49486 
1	22 1 73162 73162 0 47083 48550 28907 0 52589 
1	9 1 0 0 49486 0 49486 0 73161 73161 
1	15 1 5289 64794 49486 0 0 57374 73161 49486 
1	23 1 43530 50197 0 0 55698 62053 47086 0 
1	10 1 48114 47083 49486 0 0 47083 0 64794 
1	16 1 0 0 49486 0 71035 21031 73161 16990 
1	27 1 0 0 29111 69456 63450 64851 0 21689 
1	13 1 47053 49590 25547 66240 46250 73163 11333 50089 
1	6 1 0 0 49486 0 0 47098 19509 73161 
1	15 1 47083 73162 0 47083 0 47083 60157 0 
1	36 1 0 13690 27557 34530 46150 14319 0 0 
1	14 1 0 0 49486 0 73161 0 0 73161 
1	23 1 20238 0 26010 10128 41367 43758 15578 0 
1	34 1 9178 11967 0 0 0 25627 73161 0 
1	12 1 73162 73162 73162 73162 0 0 47083 73161 
1	16 1 22484 23002 27943 52150 56327 19756 0 0 
1	7 1 0 24449 49486 0 49486 0 73161 0 
1	33 1 0 0 27557 34530 0 73161 60529 28547 
1	11 1 0 0 28484 0 49486 0 0 0 
1	13 1 0 0 49486 0 49486 0 0 50089 
1	18 1 0 14646 56445 0 73161 49486 34429 73161 
1	4 1 25314 0 49486 73162 73161 49486 0 37348 
1	36 1 47083 73162 0 47083 47083 60157 0 73161 
1	8 1 0 0 49486 0 49486 0 24622 14809 
1	12 1 55760 0 49486 0 24483 73161 0 40245 
1	6 1 0 0 49486 0 49486 0 0 51901 
1	17 1 0 0 49486 0 56888 15578 0 0 
1	10 1 0 0 49486 0 49486 0 0 38902 
1	7 1 53006 40658 47083 73162 47083 54839 73161 73163 
1	11 1 0 0 49486 0 47083 45559 0 0 
1	6 1 0 0 0 47083 0 47083 38902 73163 
1	11 1 64161 24997 33417 73162 0 40046 49590 69928 
1	10 1 0 44882 0 47083 0 47083 14078 46909 
1	18 1 0 0 55903 31154 21400 60575 41977 59030 
1	11 1 56532 28547 0 27557 0 73163 73161 22484 
1	13 1 73162 50654 49486 73162 34429 73161 0 73161 
1	42 1 0 71370 0 47083 0 47083 73161 0 
1	22 1 0 11310 73162 14242 53547 31220 42189 22173 
1	6 1 0 0 47083 73162 73161 47083 0 14696 
1	9 1 34930 68500 47083 60157 73161 60157 0 56009 
1	16 1 0 0 49486 0 49486 0 0 53754 
1	5 1 0 0 49486 0 49486 0 73161 70173 
1	23 1 5969 22173 47083 73162 12050 58831 60770 0 
1	15 1 73163 60151 0 47083 0 47083 28323 58767 
1	14 1 29151 65716 0 59063 17354 20196 49486 0 
1	13 1 0 0 49486 0 49590 73161 11333 73161 
1	6 1 0 0 49486 0 49486 0 0 0 
1	18 1 65716 0 59063 0 17354 20196 49486 0 
1	5 1 0 0 49486 0 49486 0 0 0 
1	10 1 73163 63845 0 47083 47083 57374 73161 0 
1	28 1 65559 0 73162 47083 0 73161 47083 73161 
1	16 1 0 25754 49486 0 73161 0 73161 0 
1	27 1 14278 0 71116 0 0 57374 73161 49486 
1	23 1 13686 0 0 40046 0 47083 53993 0 
1	14 1 0 39032 49486 0 38416 54830 0 22173 
1	15 1 47083 73162 0 47083 0 47083 73161 0 
1	24 1 24622 0 0 47083 40677 60157 0 0 
1	10 1 20499 0 47083 73162 73161 47083 0 51504 
1	8 1 16409 0 47083 12449 12449 0 0 0 
1	4 1 0 0 47083 73162 73161 47083 0 14696 
1	7 1 0 40586 0 47083 0 47083 0 0 
1	28 1 22173 40820 53998 54548 58742 24056 25250 71900 
1	39 1 0 0 55903 31154 60575 60575 22173 51157 
1	11 1 0 0 49486 0 56888 0 0 0 
1	5 1 0 0 49486 0 49486 0 57626 47000 
1	18 1 0 0 0 47083 47083 60157 73161 0 
1	9 1 0 0 49486 0 49486 0 0 14315 
1	35 1 73162 0 0 62964 14997 49505 0 0 
1	7 1 0 47083 22173 60053 0 0 49486 0 
1	7 1 9019 71547 41488 0 0 47083 71216 0 
1	7 1 0 0 32407 47083 32407 47083 18672 71216 
1	19 1 30915 23948 0 47083 0 47083 40046 54839 
1	6 1 47083 73162 0 47083 73161 47083 0 73163 
1	4 1 0 0 49486 73162 73161 49486 0 50152 
1	7 1 73162 24449 49486 0 49486 0 22173 16505 
1	19 1 73163 16411 49486 0 27913 53993 23043 0 
1	17 1 62983 0 0 0 46403 56643 43758 52005 
1	7 1 0 0 49486 0 49486 0 25724 73161 
1	31 1 0 0 73163 0 25635 62294 0 19756 
1	17 1 14857 0 47102 24606 73161 7459 0 0 
1	13 1 0 0 0 49486 0 73161 0 51157 
1	7 1 0 0 0 47098 0 47098 0 73163 
1	13 1 68596 12449 19756 0 47086 24622 73161 0 
1	31 1 73162 73162 66367 50121 0 40046 49590 69928 
1	13 1 53306 18905 43770 65117 0 16664 62051 38521 
1	24 1 5289 64794 49486 0 0 57374 23875 6438 
1	7 1 0 0 27557 34530 0 57563 73161 73161 
1	20 1 24622 0 0 47083 0 40046 0 73161 
1	6 1 63881 65958 0 47083 0 47083 46423 59266 
1	7 1 45538 0 0 47083 0 47083 73161 0 
1	15 1 50805 13895 35392 62512 73161 47083 0 0 
1	9 1 0 0 49486 0 0 47098 0 49486 
1	4 1 0 0 49486 73162 73161 49486 0 22173 
1	31 1 73162 25612 0 40046 0 47083 60157 73161 
1	18 1 24982 0 45559 73162 0 47083 73161 45559 
1	6 1 0 0 49486 0 49486 0 57171 73161 
1	5 1 73162 0 47083 73162 73161 47083 0 58910 
1	15 1 0 40578 49486 0 25986 34248 0 73161 
1	5 1 0 0 49486 0 49486 0 0 73163 
1	22 1 44533 57406 49486 0 0 47083 73163 0 
1	3 1 0 0 49486 73162 73161 49486 0 0 
1	9 1 59075 0 47083 73162 40700 73161 0 0 
1	12 1 47083 73162 47083 73162 69219 0 73161 73161 
1	27 1 62983 0 0 0 46403 56643 43758 52005 
1	27 1 47083 73162 0 47083 47083 60157 0 73161 
1	20 1 25314 60047 9204 47083 22871 73161 0 73161 
1	41 1 0 26497 0 73162 73163 0 49590 27516 
1	7 1 0 0 49486 0 0 47098 0 49486 
1	43 1 72214 70320 35363 39075 0 47086 0 60643 
1	10 1 0 0 49486 0 0 0 73163 28784 
1	5 1 0 41389 49486 0 49486 0 0 67522 
1	11 1 38293 45579 0 47083 47083 73163 67959 26045 
1	8 1 0 0 0 47083 0 47083 0 0 
1	122 1 56327 0 49486 0 73161 0 73161 0 
1	5 1 0 0 49486 0 49486 0 0 14315 
1	6 1 0 0 49486 0 49486 0 0 24382 
1	6 1 49486 0 47083 73162 73161 47083 0 14696 
1	15 1 0 0 49486 0 73161 47083 0 14696 
1	27 1 44597 0 62053 53812 49486 52013 0 73163 
1	7 1 34930 68500 47083 60157 73161 60157 0 56009 
1	10 1 73162 73162 0 47083 40046 45559 48673 44868 
1	70 1 73162 0 0 47083 0 47083 60157 0 
1	9 1 0 0 49486 0 45559 73161 0 73161 
1	13 1 5969 22173 47083 73162 73161 47083 39565 61432 
1	11 1 0 0 49486 73162 27516 57563 60867 59729 
1	12 1 0 0 59281 27923 27923 0 0 50597 
1	56 1 0 0 73163 0 53048 22660 0 0 
1	21 1 0 0 0 47083 0 47083 60157 73161 
1	26 1 60770 0 0 47083 73161 60157 25612 73161 
1	5 1 0 0 49486 0 49486 0 73161 0 
1	11 1 0 0 0 0 0 47083 0 40700 
1	16 1 0 47083 60157 73162 45512 0 73161 64794 
1	11 1 57666 38902 47086 73162 47086 73161 6130 50932 
1	22 1 11598 65559 4945 25528 27557 23499 36295 0 
1	15 1 40046 73162 0 47083 0 47083 67959 26045 
1	38 1 47083 65559 0 73162 47083 73161 0 0 
1	5 1 27557 23002 52150 0 31757 73163 27557 23002 
1	22 1 22173 40820 53998 54548 60068 58742 24056 25250 
1	8 1 52150 39075 61417 27557 57563 73163 73161 27557 
1	12 1 73162 0 73162 47083 73161 47083 0 73163 
1	50 1 28441 9202 0 47083 0 40046 45592 8491 
1	39 1 11598 65559 4945 25528 11310 73161 27518 58776 
1	66 1 72455 0 18905 49486 73161 73161 0 25547 
1	11 1 0 0 0 0 10156 47086 53326 5679 
1	9 1 0 49486 15140 27557 0 52150 0 49486 
1	72 1 0 71370 0 47083 47083 60157 0 73161 
1	41 1 47735 49999 25314 58758 33415 73163 60428 57550 
1	20 1 53610 70876 49486 73162 30334 0 26371 46104 
1	26 1 0 45585 0 47083 73163 69239 47316 8288 
1	6 1 38293 45579 0 47083 0 47083 73163 67959 
1	18 1 73162 45559 73162 67959 45559 73161 73161 22281 
1	6 1 47083 73162 0 47083 0 47083 73161 0 
1	19 1 0 63845 49486 0 45559 0 0 0 
1	67 1 0 0 0 47083 0 47083 60157 0 
1	15 1 0 45559 73162 22281 0 47083 73161 45559 
1	9 1 40907 68596 47083 73162 73161 47083 0 24622 
1	6 1 5761 69904 73163 47096 73163 47096 20657 38309 
1	20 1 0 0 49486 73162 58070 73161 27516 0 
1	9 1 0 0 0 47098 0 47098 0 73163 
1	32 1 47735 49999 25314 58758 40658 73161 73163 33415 
1	13 1 0 0 70473 49486 49486 0 0 66829 
1	48 1 0 0 63881 56657 0 40046 73161 0 
1	15 1 14096 29160 0 47083 0 47083 69523 29160 
1	11 1 0 40046 65958 61426 0 47083 0 0 
1	28 1 60770 0 0 47083 73161 60157 25612 73161 
1	21 1 47083 73162 0 47083 0 47083 73161 0 
1	23 1 0 0 49486 0 0 16585 24383 73161 
1	11 1 0 63076 49486 0 24940 23134 0 0 
1	4 1 0 0 47083 73162 73161 47083 0 10139 
1	5 1 0 0 47083 73162 73161 47083 0 0 
1	25 1 0 47083 60157 73162 0 47083 60157 0 
1	23 1 0 0 63881 65958 0 47083 60157 45559 
1	13 1 44013 10166 17843 5375 5695 49590 0 0 
1	6 1 60770 0 0 47083 0 47083 60157 73161 
1	8 1 23465 10128 72549 60529 60529 47086 46542 31465 
1	17 1 24622 0 0 47083 0 40046 52746 40677 
1	3 1 47083 24483 47083 73162 73161 47083 73161 0 
1	37 1 72455 0 18905 49486 61917 0 73163 0 
1	15 1 0 73162 49486 0 57190 65694 0 25547 
1	19 1 0 0 0 47098 0 47098 0 0 
1	29 1 13686 0 0 40046 53993 0 17982 0 
1	7 1 0 0 49486 0 49486 0 0 73161 
1	11 1 0 0 23875 53723 53723 47083 0 0 
1	12 1 0 0 60921 68596 47083 73161 47083 63845 
1	6 1 60151 22209 0 47083 0 47083 67959 26045 
1	11 1 73162 34429 73162 73162 73161 47551 50654 73161 
1	22 1 12510 24559 0 58969 22173 38418 73161 16990 
1	10 1 49999 62053 47551 73162 73161 49486 34429 73161 
1	36 1 0 0 13690 27557 62112 73161 13664 46150 
1	8 1 0 0 49486 0 49486 0 0 73161 
1	6 1 0 0 49486 0 49486 0 0 14315 
1	13 1 0 51734 4888 19756 0 47096 73161 0 
